Timestamp,Name,Value
87.959225,"NTConnection","{""connected"":false,""remote_id"":""elastic@2"",""remote_ip"":""10.51.13.237"",""remote_port"":57857,""protocol_version"":1025}"
91.822782,"systemTime",2024-06-04 11:17:22.112464
91.922377,"NT:/FMSInfo/FMSControlData",0
96.822712,"systemTime",2024-06-04 11:17:27.112341
101.822957,"systemTime",2024-06-04 11:17:32.112548
106.822868,"systemTime",2024-06-04 11:17:37.112415
111.822873,"systemTime",2024-06-04 11:17:42.112372
116.822728,"systemTime",2024-06-04 11:17:47.112185
121.822825,"systemTime",2024-06-04 11:17:52.112240
126.822866,"systemTime",2024-06-04 11:17:57.112239
131.822741,"systemTime",2024-06-04 11:18:02.112078
136.822745,"systemTime",2024-06-04 11:18:07.112044
141.822712,"systemTime",2024-06-04 11:18:12.111954
146.82292,"systemTime",2024-06-04 11:18:17.112118
151.823221,"systemTime",2024-06-04 11:18:22.112385
156.822965,"systemTime",2024-06-04 11:18:27.112094
161.822821,"systemTime",2024-06-04 11:18:32.111814
166.822732,"systemTime",2024-06-04 11:18:37.111763
171.822662,"systemTime",2024-06-04 11:18:42.111658
176.822722,"systemTime",2024-06-04 11:18:47.111683
181.822874,"systemTime",2024-06-04 11:18:52.111782
186.822953,"systemTime",2024-06-04 11:18:57.111829
191.82279,"systemTime",2024-06-04 11:19:02.111618
196.822775,"systemTime",2024-06-04 11:19:07.111573
201.822854,"systemTime",2024-06-04 11:19:12.111610
206.823229,"systemTime",2024-06-04 11:19:17.111933
211.822713,"systemTime",2024-06-04 11:19:22.111377
216.822718,"systemTime",2024-06-04 11:19:27.111345
221.82287,"systemTime",2024-06-04 11:19:32.111458
226.8228,"systemTime",2024-06-04 11:19:37.111344
231.822878,"systemTime",2024-06-04 11:19:42.111391
236.822752,"systemTime",2024-06-04 11:19:47.111223
241.822886,"systemTime",2024-06-04 11:19:52.111307
246.822891,"systemTime",2024-06-04 11:19:57.111284
251.822579,"systemTime",2024-06-04 11:20:02.110922
256.82288,"systemTime",2024-06-04 11:20:07.111181
261.823088,"systemTime",2024-06-04 11:20:12.111366
266.823,"systemTime",2024-06-04 11:20:17.111221
271.822707,"systemTime",2024-06-04 11:20:22.110894
276.823138,"systemTime",2024-06-04 11:20:27.111298
281.822919,"systemTime",2024-06-04 11:20:32.111042
286.822738,"systemTime",2024-06-04 11:20:37.110809
291.824059,"systemTime",2024-06-04 11:20:42.112092
296.822672,"systemTime",2024-06-04 11:20:47.110672
301.823065,"systemTime",2024-06-04 11:20:52.111020
306.822958,"systemTime",2024-06-04 11:20:57.110887
311.82287,"systemTime",2024-06-04 11:21:02.110756
316.822985,"systemTime",2024-06-04 11:21:07.110822
321.822655,"systemTime",2024-06-04 11:21:12.110467
326.823142,"systemTime",2024-06-04 11:21:17.110907
